comment,label
"Sir, is there a basis for comparison, performance-wise, between the Traveling Salesman Problem or 8 Queens Problem? I want to know if using Backtracking is better than Branch-&-Bound, or vice-versa. Does one approach lead to less number of computations? If so, by how much is the computation reduced? Or is it that in specific cases, like in 8 Queens Problem, it is better to use Backtracking, because it relates to a constraint, that no Queen should be able to kill the other, whereas in Traveling Salesman Problem, the main objective is to minimize the cost, under the given function, whereas there's no such cost function in the case of 8 Queens?",1
"Got a question on the topic? Please share it in the comment section below and our experts will answer it for you. Online NLP Certification Training: https://goo.gl/C1PW7d Call Edureka at US: +18336900808 (Toll-Free) or India: +918861301699 or, write back to us at sales@edureka.co",1
"Hey there, just a bit of guidance to anyone who battled with this like I did. I am using PyCharm and to get NLTK installed, I had to type into my project window import nltk nltk.download() Once I executed this, I was given the options shown in the video above.",1
"It is sentiment analysis, not sentimental :D",1
"At 14:50, it is not frequency distinct. It is frequency distribution.",1
I have anaconda downloaded. Can someone guide me to download NLTK library?,1
Fk...I live in Stone Age era....,1
fdist is not a function it is a list variable,1
Is it possible to build a nlp app for a foreign language other than English?,1
Hi! how I apply the same (NLP processing) on corpora containing emojis in sentences.,1
28:52:00,1
à®Žà®´à¯à®¤à¯à®¤à¯à®•à¯à®•à®³à¯ ðŸ˜,1
What's with the fdist[word.lower()]+=1? Why is there a +=1 in there?,1
can we find grammar mistakes from a sentence using nltk? please assist with an example,1
"While giving the commandprint(os.listdir(nltk.data.find(""corpora"")))I am getting the following error:---------------------------------------------------------------------------IndexError Traceback (most recent call last)<ipython-input-4-65400bba0e7d> in <module>----> 1 print(os.listdir(nltk.data.find(""corpora"")))~\AppData\Local\Continuum\anaconda3\lib\site-packages\nltk\data.py in find(resource_name, paths)676677 # Identify the package (i.e. the .zip file) to download.--> 678 resource_zipname = resource_name.split('/')[1]679 if resource_zipname.endswith('.zip'):680 resource_zipname = resource_zipname.rpartition('.')[0]IndexError: list index out of rangeHow can it be solved ? In some systems it is not throwing any error ,but in my system I am getting this error .",1
Gracias en espaÃ±ol no mames para que pagarÃ­a un maldito curso en platzi si puedo aprenderlo en YouTube visiten este sitio web https://faztweb.com o https://falcÃ³nmÃ¡ster.com o si quieren pagar a estos malditos latinos visiten https://platzi.com,1
Can i get the presentation ?,1
"Hi, I'm someone with very little background in programming but I badly need to find a way to do semantic similarity comparisons of sentences for a research project. I was already lost at the part where you brought up the NLTK downloader. How did you do that and where did it come from!?",1
"Hello Kislay Keshari. While running the ""Corpora"" print function I'm getting the following error List Out Of Range. IndexError Traceback (most recent call last)<ipython-input-2-9f8c46ee9865> in <module>()----> 1 print(os.listdir(nltk.data.find(""corpora"")))~\Anaconda3.1111\lib\site-packages\nltk\data.py in find(resource_name, paths)658659 # Identify the package (i.e. the .zip file) to download.--> 660 resource_zipname = resource_name.split('/')[1]661 if resource_zipname.endswith('.zip'):662 resource_zipname = resource_zipname.rpartition('.')[0]IndexError: list index out of range",1
"I'm basically new to AI, data science...this NLP that you shown is basically for English language. How about if I want to develop for my own language? Is there any resources that you could recommend to me...Tq",1
Thank you for such a good explanation and demo on NLP. What are the real world applications using NLP nowadays?,1
Most people think of NLP as Neurolinguistic Programming!,1
"Hi Guys, This is Kislay here. If you have any questions you can put it up here.",1
link to jupyter notebeook?,1
Great overview. I am now curious to know more about that topic. A little bit too fast at speaking / explaining IMO. I had to pause and rewind the video many time to grasp what was explained.,1
Indian accent?,1
"nice basic introduction to NLP. It's a very good tool to categorize people according to their speech. You can put person A into, let's say a capitalist, while person B into, let's say a socialist simply by taking their common used words and the ""passion / positivity"" of the word commonly used by capitalist / socialist. It's one of the tool China used to censor people. Like any technology, it can be used for good or bad. The problem with speech is that it maybe sarcastic, that is where NLP still fail.",1
British english spoken language goes back to the animalistic vowels only sounds with no separate words at all.,1
who is the guy in the video?,1
"Hello Ma'am,Can you send this ppt on this email?kazimdzuber@gmail.comThank youvery much",1
She's got that 'I wonder which one of you nerds is going the bang the clam chowder out of me after this presentation' smirk on her face 0:07,1
where can i get the slides of the presentation?? anyone with the link please help.... _/\_,1
What if I tell you that we will not be able to #lie in the future? Are you scared now? Read to find out how you'll get caught red-handed if you lie on a regular basis! https://www.techminds.tech/post/will-you-be-still-able-to-lie-in-the-future,1
What if I tell you that we will not be able to #lie in the future? Are you scared now? Read to find out how you'll get caught red-handed if you lie on a regular basis! https://www.techminds.tech/post/will-you-be-still-able-to-lie-in-the-future,1
Is NLP learning is useful for to become an AI engineer?,1
No one heard of NLP as neuro linguistic programming?,1
Watching this on saturday night at 12:00am and I have NLP first lecture on Monday 4/2/2020 :),1
Ella aÃºn no lo sabe pero va a ser mi esposa,1
é©¬é©¬è™Žè™Ž,1
LinuxGoogle Job Itervuiew,1
Why did not you use tfidfvectorizer since it can greatly simplify data cleanning process,1
https://bookerystore.com/downloads/natural-language-processing-recipes-unlocking-text-data-with-machine-learning-and-deep-learning-using-python/,1
"If this presentation is not your first presentation, why can't you work your microphone without creepy noises? Sentiment Analysis 1:08:56Topic Modelling 1:22:40 Text Generation 1:44:48",1
"zhao has a talent of explaining difficult concept to audiences. The majority of developers do not have that capability. Engineers tend to ""learn-by-doing"" which gets you to the destination fast but in such a hurry that one often do not have time to understand the why.",1
nlp can help me live better? can someone explain me in a short cuz i english is bad and i dont really understand what nlp does,1
Suppose if I have a set of reports from 2000 to 2018 business reports using NLP how can I get the report of 2015. If I say show the report of 2015 it should take me there?? How can we do that,1
TIL I live in the danger zone.,1
"Maybe someone here can help me: How does one import own data (i have a series of doc files which i have converted to xml files using Apache tika) into python, for further analysis? I can't use requests, and then BS4 it seems Thanks!",1
"Hi there, how can i use nlp for essay assessment?",1
I was watching Avenger . Why am I here?,1
"Do you, as AI makers, identify as humans because I can see it benefiting humanity trickling down from the AI-creator elites getting max power but once you've fully quantized a human, reproduced one, and surpassed one.. why would you care about a biological one, or is 'human' obsolete and to survive we MUST augment to AI then full upload to the AI-net?",1
"to reduce errors and frustration:1) use Jupyter from Anaconda .2) when importing in Jupyter, use !pip install TextBlob then rest of code.3a) type full_names = ['Ali Wong', 'Anthony Jeselnik', 'Bill Burr', 'Bo Burnham', 'Dave Chappelle', 'Hasan Minaj', 'Jim Jefferies', . . .] // avoid errors //3b) plt.text(x+.001, y+.001, data['full_names'], [index], fontsize=10) ===>>> plt.text(x+.001, y+.001, full_names[index], fontsize=10)",1
"You should launch a course on udemy, amazing presentation that even a beginner like me was able to grab in first watch.",1
How did you created your Presentation...Its pretty cool. What tool you used?,1
Where can download the ipython?,1
Very well explained. Loved it. Can NLP be done using R programming?,1
Are the slides from this presentation available for download? Thanks,1
"Hi. Thank you for informing us about NLP. I would like to introduce this video on the Insight Campus blog, Fin Insight - Education Services. Could I introduce this video as a URL link on my blog?",1
Can i get those ipynb files ? It will be really really helpful ! Thanks in advance.,1
sir but we can also write c programs in online i meaan in chrome by using online c compiler then programming language becomes web application,1
I have a doubt ! ....As you said compilers are standalone apps then how do online compilers work ?,1
Bro who will run written c program or any program in background? Operating system or processor? Tell me execution mechanism. this question was asked by interviewer in my interview.,1
sir why c and c++ are platform dependent languages,1
Sir plz provide u r MBL num sir??? R 9440954454 this is my num text me plzzz,1
You can learn with hindi,1
"sir, please tell me that can we directly learn java without c++ knowledge, if know little C programming only",1
"Nicely explained sir. Thank u But now c, c++ are available on web applications? From Code blocks we can download C software. But certain websites provide consoles to be able to operate C,C++. So are these two not standalone anymore?",1
Sir you explained very well but at 13:29 you said that using c and C++ we can develop standalone application but at 14:26 you said that we can't develop standalone application using c and c++ ðŸ˜…,1
sir can you clarify this? Languages are always platform independent. No language needs you to write different code for different OS or device. It is the executables which are platform dependent or independent. I am in confusion,1
What is the extension for Android sir??,1
"Sir,,how we can call 'C' language as STRUCTURE ORIENTED LANGUAGE..??...pls..reply...",1
simply understanding..,1
Watch in 1.25x,1
I want high level language explanation in case language sir,1
sir I want continuation after 2nd part,1
watch it in 1.5x speed..thanks me later,1
Is it possible to make an application which is compatible with more than one OS?,1
"sir one doubt Is C,C++ languages used for devolping standalone appilications only",1
online compilers are there,1
"But sir.. Laungue is also.. Provide online.. Like Greek for Greek website, github... Then Coumputer laungue is like.. Also Web apps.. Plzz solve my doubts",1
"Hello sir, Can u teach pythons and Hadoop online? Plz provide information",1
"Sir, what about the applications compatibility only for windows 7 and not other windows? Plz.. reply sir or any link about this.",1
Bt sir in that manner chrome can also be a web application..Pls clear our doubt sir..,1
Sir what is compatibility error,1
Sir could u please do a class on git repositary,1
"Sir, we can do these programs using online compilers then how we can say it is standalone application... it can be a web application ?..",1
Please upload next class,1
Sir clearly explain about standalone,1
á´‡á´€êœ±y á´›á´ ÊŸÉªêœ±á´›á´‡É´ ÉªÉ´1.5 êœ±á´©á´‡á´‡á´…,1
We can write an c or c++ in hackers rank web application no need of instillation,1
Sir how you mentioned android as a platform independent ? Android itself a platform ?,1
Watch with 1.25x speed,1
"Sir,confusing between extensions,software,applications and operating systems",1
"sir,there is a number of online compilers right...those are not installing in our computer then in this case it is also be web application right.Can you justify this",1
What does operating system mean?,1
Sir here I have doubt that we can also perform the c programming in online compiler in google so it a web app and standalone,1
sir in last at 14:22 there is one mistake so may be someone confused there saying we can not developed stand alone application by using c and c++ but before statement was different .,1
Play at 1.5x,1
sir but i practice coding online so how c and cpp are standalone,1
"Sir, Can we use c and c++ languages to develop standalone applications for different operating systems ,for example if we write a program in windows c language software so can it be executed in linux or mac operating system ? Waiting for the Answer sir Thank you,I like your explanation very much ...",1
"Tqs sir good teaching.your teaching methods is easy,clear,understood for kannada medium students also.give more videos regarding syllabus, qsns and answer",1
Hi,1
Sir ...will yo explain JAVA basics?..your way of teaching is easily adoptable!,1
"sir you said that .net, Java, are independent os. then it must be came inside web application..then why you said that it will come in standalone application..pls clear my doubts.i had watched this video twice but not understood this line..",1
watch in 1.5x save some time,1
Sir why an application or software is dependable to single operating system,1
Sir excellent teaching Sir thank you so much Sir. But i have a doubt Sir. Now a days we can do C programming through online compilers. So how can we say that it can only use in standalone application,1
Crome is web app,1
Extraordinary teaching sir....i want to learn. How to write a c program....plz,1
"but there are various website which provide you the C ide , running on the servers , so how C or Java or any other languages are standalone application ????",1
You are saying that java is a stand-alone app then why is it platform independent... Stand-alone means it is compatible to single OS but platform independent means that it doesn't depend on OS,1
Is python platform dependent or independent? ?,1
Sir this may not be related but i want to know that can a computer hold two or more os??and sir is it possible to combine two or more comp-language and make an application??,1
"Sir you said that games are programmed by C++ and they are OS depended but games like fortnet,pubg,...etc are instaled in both mac and android",1
ist it really that web app is not dieffernet to OS ? but webbapp for android are different to the ones for Win !! programming for mobile and win web applications is different,1
Sir I have a doubt actually when u said about application ie about standalone and web apps Instagram comes under which of the following category?? As to chat we need to install and just to see posts Instagram in Google having this doubt this may be a silly one please say,1
C is high level or medium level language sir?,1
sir you have got deviated from c language.. please stay focussed.,1
Sir plz upload videos on sql query Lang.,1
"Hi sir.. I need to learn C language from basics for which your channel is suitable,but due to one problem I am unable to study consistently through videos i.e you dont have mentioned the videoa serialwise so I dont which videos I have to watch after Introduction part.. Please help as soon as possible.Thankyou ðŸ™ðŸ™",1
sir u said that all programming languages are standalone applications as we have to compulsory installed them but there r online compilers available in search engines so there is no use of installing turbo c++ or any other compilers.kindly respond to my query,1
the application we are installing in our computer must be installed in our computer? what are telling i can't understand 1:30,1
"Sir, I have a dout. You say C/C++ languages are platform dependent and not supporting web application but we have so many websites which provide to compile C language code. How it is different from web application and also compiler can be open in any operating system using web browser like chrome.",1
It iS too much slow ðŸ¤¦â€â™€ï¸ Pls go fast,1
Put the speed @1.75 and thank me later...,1
"hello sir, sir please upload videos on JavaScript",1
If c c++ are os dependent then others are not os dependent a?,1
using c and c+ we cannot develop standalone application? @14.25 is it right or wrong??,1
sir can we get ur own created notes,1
"Sir as there are many compilers available in browser, we can say c,java etc as web applications too know sir?? Please clarify my doubt sir..",1
sir can i know is .net platform dependent or independent..i think .net is platform dependent can u say sir,1
ðŸ¤˜,1
thank you sir ...nice video sir i have a doubt that we can also do c programming on some online website so how can be that be standalone application ?,1
"U already said that all program languages are stand-alone applications but then java,.net... Etc we can develop standalone as well as web applications how ðŸ™„ðŸ™„ðŸ™„ðŸ™„",1
sir i not IT filed how can i m improve my coding,1
Sir...,1
Android is a programming language???,1
"Sir , Is python a platfrom depended language???",1
Nyz,1
Please Sir tell how to get all videos serial wise,1
thanks sir ....a lot of thanks ...upload more videos ..,1
sir I want full video on c language for nielit o level plz plz,1
i want to learn programes in easy manner .online code compilation is good.,1
sir u have very good talent...plz upload a video about DLD ....,1
Thank u sir for this platform of programming sir we want part -3 it was missing,1
What's the meaning of vlc,1
what is the purpose of writing main function,1
we can use online compiler to run a program..then how it became standalone application..,1
C programs can be compiled in browser and that doesn't need installation of software into OS... so C lang is a web app or not sir????,1
sir i am about to persue cs engineering. will i be benefitted from these lectures?,1
may i get notes of c programming,1
"sir, how to know the videos oder sir",1
sir java games also available then why should you talk only c++ is used to game development,1
"sir I have confused at c,c++ developed standalone but after some time u said it can't developed in this video please give me clarity",1
Hello sir i need learn vb software also,1
sir what is operating system basically do and what is meant operating system,1
sir .net is platform dependent na but u told .net is platform independent why sir,1
"sir, to write c program language or c++ program there are some online IDE compilers(like geeks for geeks), so how can you say that they are standalone applications ? To write c program in the online compiler there is no need of installing that application... so can we say that these computer language are also web-applications?",1
"sir, is standalone applications must to acces the web applications ?",1
"sir,please upload concept of flowcharts in c language",1
Sir in part2 we need not to install a c pragrammer.we can just install a compiler it is enough to write a programm know?that means computer languages are web apps .,1
please upload the continuation video after part2,1
@naresh i technologies plzz provide part 2 continuation and part 3 is missing plzz respond for or reply,1
sir what about the mobile application which part it is.,1
"Sir, introduction to programming c part 3 when will be available",1
sir we need the next video sir ...the continuity is missing,1
sir we want continuation part for this,1
sir weather python language is standalone or web application sir,1
sir after part 2 I m getting variable remaining video is not there plz upload it.,1
Sir i m getting averything but what is difrent between c and c++,1
sir please post video next to file extension,1
Sir could you please post all the videos on C++,1
"Sir ,after in part 2 u discussed about file extensions . cis platform dependent but ,why c became platform dependent u didn't discussed it where is that video plz upload and after part 2 I am getting variables video my confused plz upload part 2 remaining",1
sir please post more videos on functions and pointers and structures and files,1
please post operator concept videos like post increament pre increament which will be helpful to interview point ..,1
Sir Please increase your Voice.,1
Improve your sound quality,1
HI CAN I USE THESE VIDEOS TO USE IN MY APP. AND THEN I WILL PUBLISH IT TO GOOGLE PLAY STORE TO HELP OTHERS.,1
U have done a fabulous job Bt too many adds keeps interrupting and it affects the flow... I request to avoid more adds,1
is this course good for hire as a java developer and it can make me to make desktop applictaions,1
"can someone help me, mine only installed java jdk not java jre .",1
i install java on my sys window 10 and i do all for environment variable but its working plz help,1
Sir how to install windows 10 please tell me sir,1
Anyone watching in Nov 2019?,1
sir in my laptop jre folder is not showing please reply why,1
I have issue about installing Jdk with intellij idea program when i write program on it it's run while open cmd to write javac it's not recognized? how can you explain this issue?,1
I followed this method and I am still getting the below message: Can you help?,1
In this course complete java topics are there,1
Hi I am from Innvokrat solutions Pvt LTD I want to discuss regarding business with you. If you agree please let me know 9458704489,1
please teaches the c#classes sir,1
In another video a guy teachs two softwares jdk and intellij are to be downloaded. Is it because he is working on his mac?,1
jre was not downloaded. What should I do?,1
speaking from hindi because I know you are indian,1
someone please help me to install jdk,1
Bye,1
Hi,1
"i think in Win 10, we don't want to set in java path in Environment Variable",1
In windows 10 just press new and insert it there. No ; is required,1
"Hi I have been you student for tutorials on ""java prog# "" I have an api I want use in netbeans that uses maven but it has some bugs .can I kindly get your email to send the file and debug it for me please Sir, the api is for mpesa payment processer which am unable to use in netbeans",1
Bro how to download on windows 10 this trick doesn't work plz help me,1
my jre folder is not coming what to do in this case,1
I'm trying to learn in June 2019 and it has only one icon jdk-12.0.1 Is this playlist outdated or I can still learn java from it?,1
how to download all the videos of this series,1
my jre file is not download . what should i do?,1
MY JRE FILE IS NOT SHOWING PLEASE TELL ME WHAT SHOULD I DO,1
Hello sir i want one help,1
"Hi sir, I followed all options to install Java and it is done but I got only folder name Jdk as you showed that your c drive has two different folder but I got only. How can get two folder.. I chose the option .exe instead of zip file of Java while downloading..should I need to take zip or .exe will find for me",1
Butch get a better pc,1
I am not able to view the path in system variable. What should be done?,1
"The develop of java is jamesh gosling and Vinod Kumar ghosal( INDIAN) , sun microsystems in bell laboratory ..",1
how long is this entire thing ?,1
anyone plz help me out.....when i install java ....then only jdk is shown in the folder not jre ..wht should i do??,1
Volume and size high quality1or 2,1
"i installed java but i didnt get jre file,what to do",1
Hit like if you watching in 2019,1
why is it necessary to rename the jdk and jre folder ?,1
"Is it ""javac"" or ""java c""? I get different responses from cmd pm prompt.",1
Does this entire playlist topic covers advanced Java j2ee as well?,1
"Please help me! I have this message and im thinking because in my VARIABLE VALUE (ADVANCED CONFIGURATION SYSTEM) says that I have the (jdk11.0.1) and i downloaded Java 8, I dont get it. Also, im thinking becasue i changed the names for (jdk1.8.0_191), (jre1.8.0_191) to (jdk8), (jre8) like you said to do it. which of these is the problem? does someone know? please help!! thank you in advance.",1
"What the heck wrong with your accent? And why you're so slow? Why you're saying Java Java Java a lot as if you're not a programmer and you're just reading from a book or something? Why you sound like a bot. And why the heck your tutorials are so boring, it sounds like you're one of these awkward nerds we find at internet, as if you just woke up from sleeping or something. No thanks, I will find another BETTER tutorial.",1
"HI, i'm a begginer and i can't find where to write the commands all i have is the history tab. can you help me?",1
HELLO SIR! I WANT TWO DIFFERENT FILES(TEXT FILES) TO OPEN AS AN OUTPUT SIMULTANEOUSLY THROUGH FILE HANDLING !(IN JAVA) PLS PROVIDE ME THE CODE! (The purpose is to create an animation like output by opening multiple txt files one after another),1
I can't paste java jdk8 bin into edit system variable what should I do,1
How to setup eclipse,1
can we use a method in main method,1
non-static variable population cannot be referenced from a static context. I cannot understand this. Could you help me understand it better.,1
I did the same steps but when i type javac it is not there what can I do,1
jdk with netbeans (no need to path settings) link: https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.oracle.com%2Ftechnetwork%2Fjava%2Fjavase%2Fdownloads%2Fjdk-netbeans-jsp-3413139-esa.html&h=AT0d4B7tH97aK8O3Jw1x6zaDJ1sN-0g9KxweinfuVH8uThggvbRfn6QPy60Zjr07QogaJRMtX-_CssFT-3yyMMNeDS0YoHI52L4-NmJW6RGfYcS6s-ecDVHY2iJlRx6mdz3YFw,1
"i cant change the path in windows 10,.... what is the procedure to change path in window10",1
"Hi guys. It's been 4 years since this tutorial was uploaded. I'm a complete beginner when it comes to Java, so my question would be. Is this tutorial still up to date? Thx",1
"Mine says javac is not recognized as an internal or external command,",1
Can u plz mention ur WhatsApp number sir....... I want to ask some questions ??,1
which website is best for practice of java? W3 or codebind.com,1
# HI I AM FROM WWW.THEEDUGUIDE.COM NEED SOME HELP SO PLEASE SEND YOUR CONTACT DETAILS. info@theeduguide.com,1
Hello from India. I'm a student of class 10 and lerarning JAVA programming from your channel.,1
Hey...I am from Bangladesh.,1
"Hey i love your videos on Java for beginners, is there a textbook you can recommend for it.",1
2x speed and he is still slow...,1
I.E FROM WHERE,1
WHERE SHOULD I PRACTICE PROBLEMS,1
Why is ur fps is low,1
"Yeah, I really need to learn to code, because I got an ad for a programming course. In all seriousness though, this tutorial series seems very promising and Im gonna try and follow it. And to those who want to tell me to use an adblock: Im on mobile currently.",1
Block Chain Java video:https://www.youtube.com/watch?v=VQ3NWd-LmPk&t=3s,1
Do i have to install both jdk n jre?,1
Better explain here:-https://youtu.be/h9o0d41_Ql0,1
Sorry but I think JVM is same for all OS is not correct. Different JVM is designed for different OS and byte code is able to run on different OS. Check video @1.34,1
"I have installed Java 10 ,And i have changed the environment variables post which i am trying to check whether java is installed in system or not ,I am getting error as C:\Users\LALIT MOHAN PATNAIK>javac 'javac' is not recognized as an internal or external command, operable program or batch file. Can some1 pls advice",1
how will i get certificate that i have learnt java programming from here,1
For more easy java content visit basicittopic.com,1
I am very new to java and i want to know if i can use this video series to learn and whether it is outdated? Thanks,1
Buy cs hostmann to learn all from basics to advance then java the complete reference then head first java,1
Which software you are using for making these videos Can anyone tell me please???,1
Upgrade your knowledge in Core java in TIB academy visit http://www.trainingmarathahalli.com/core-java-training-in-marathahalli/,1
i have an 32 bit windows 8,1
sir i want to learn that how to creat popup window using clocker for my web site . sir can you help me help me ??????,1
"I have surface book 2, and it seems like I variable adding step is different,,, can anyone help me how to do it ?",1
Upgrade your career in TIB Academy visit https://www.tibacademy.in/core-java-training-in-bangalore/,1
"I did all those steps .....but when I opened the java folder in the program files ,I found only jdk and jRE is not there?...what should I do now?ðŸ˜“",1
it took me 1 hour to install JAVA JDK !!!,1
Hi can you tell me what programming languages are required to become a developer and where to get certification?,1
Sir I am bcom graduate..But I want to make my career in IT.... Please advice if I learn Java will it be helping me in making my career and getting good job ?,1
Upgrade your career in TIB Academy visit http://www.trainingmarathahalli.com/core-java-training-in-marathahalli/,1
I am an ece student. Can i learn java with basic knowledge of c and c++. please replyy,1
Sir please add J2EE tutorial also its very useful ....i will study lot of tutorials....no one is equal to compare your tutorials because u can explain step by steps procedure it's very useful sir.. thank u so much sir ...,1
do you have a ppt slides of all these videos,1
"Could you please clarify you said JVM is same for all operating system, But I think the JVM differs for each operating system.",1
:( How to include the path of java in window 10 :(,1
Sir iam a beginner in java if I watch these all videos java videos can I learn core java or I want to go coaching a gain?,1
i am downloading this javajdk 2018 on windows 10. My edit environment variable part is completely different. it dosnt have variable name and variable value after clicking the path. I have followed this video step by step. is anyone else have the same problem.,1
am I the only one reading tags where the description should be?,1
"Sir, i did all the stuff as you told but whenever give that 'javac'command in the promt ,it says"" error:could not open WHY SIR?AND DOES THAT MATTER A LOT?ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜",1
TIB Academy is the Best Institute for learning Core Java visit our website http://www.trainingmarathahalli.com/core-java-training-in-marathahalli/,1
just to add humor : a rat is an animal.. because yeah... it is an animal.,1
Does java runs in i3 processor,1
sir which java version is essential for developing android apps??,1
sir is it good to use of eclipse for java beginners,1
for beginners i recommend this site for learning java fast and more deeply http://cuon.io/trQCzi2x,1
It doesn't work for me :( tried multiple times. Can someone help?,1
If any possible to install in mobile,1
"i get some error in installation process,,,at command propmt- 1). error:-could not find java.dll ,2). error :could not find java SE runtime environment,,,,,kindly i request you to give me solution for removing this type of error",1
how can finde the code of these vedio please,1
I m installing java on windows 10 pls help how to install,1
Watch at 0.25x to listen to lil lil lil lil wayne,1
"hello sir, once i open the cmd, it only opens slightly and i can't seem to expand it more , any concerns?",1
"Is there any possibility of providing transcripts of the spoken element of these excellent tutorials, please?",1
5:36 You can also use msinfo32 on all windows to see everything about your computer,1
Visit goo.gl/kUDt1N to find Java Training institutes in Pune,1
plz tell me soon,1
sir can i get placement to learn this java video,1
"I was watching this video because I think that there might be some new things . I have been learning Java from 5th std and now I am in 7th std but all these things which you have taught in all your video is already known by me now I am learning if ,if else, switch",1
"Hi i am using windows 10, 64 bit OS & i am getting error code 1618 while installing JAVA please help me on same. Thank You",1
1.50 correction JVM is different for different OS and we have to install JRE according to different OS in order to run the code. Then the JVM executes bytecode which is then interpreted/compiled to machine code.,1
Can this apply to programming for Minecraft?,1
Please visit YouTube channel Ripples Code for self learning in Java. I have learnt a lot from this channel.https://youtu.be/o6eGF8eUtmE,1
"Hi,Can i know the name of video recording software you are used to make these videos.",1
is it just core java or both core and advanced java? pls help,1
"if javac doesn't return anything after installing, make sure you run command prompt as administrator.",1
is there any change in syntax in java ...since this video was made ...can i watched this tutorial in 2017 too,1
"when I entered javac, it just said : even though I never installed anything before.",1
Why we can use args with main()?,1
create java,1
even 2x is slow man. speak fast.,1
"Hello, I have gone through this video section and learnt the basics and now would like to practise JAVA programming. What do you suggest or recommend is the best website ? I cannot thank you enough for this video and really appreciate ur work..I am unable to make a monetory contribution to you yet based on my situtatoin. Regards Leo",1
Open caption that are auto generated and you will see google catches every word he spit out his mouth cause he's indian and our english is pure not with any type of accent.,1
"Suscribe my channel ""shukla manmohan"" and you get many logic",1
hi sir i want to answer my mcqs sheet plzzz give me your number or email so that i would contact you,1
Dude i saw u had codeblocks on your desktop......do u hav graphics header?,1
i want to build a desktop application which connects to the internet and backups from the data in the computer. is this tutorial useful?,1
is this tutorial from beginning to advanced?,1
"in my system when i installed java, only jdk was installed jre was not installed what i need to do now",1
Variable set nhi ho rhe what i do?,1
"out of curiosity , what should i learn to get a job as a java developer after completing this playlist , or will this be all ?? looking forward for some detailed in depth answers",1
Please increase the audio volume,1
"sir can you tell me difference between SE ,EE, FX. I'm new your channel . Plz which topic used in EE and SE.",1
If you have jdk no need of jre,1
Write a Java program to get an input integer in a certain radix or base and to print the integer value in the same radix or base. could you help me in this program ???,1
always this Error: could not find Java.dll Error: could not find Java SE Runtime Environment please help,1
Possible To Learn Java In Android?,1
"For those who is watching this in 2017, instead of downloading java jdk, get the Eclipse IDE which is a java debugger with built in java compiler",1
i am using windows 10 and i followed all steps but i my command prompt not recognizing java.What to do.,1
need to increase the volume of your speaking voice. get a good microphone,1
I installed java as instructed but my java.jre folder wasn't installed may I know why?,1
LEARN JAVA PROGRAMS FOR FREE.... https://play.google.com/store/apps/details?id=com.sanrajsoftwares.sudeep.javaprograms&hl=en,1
if any one intrested in java and wants to solve his querries mail me his no. i will add him in Java's Group and he will get his answer quick but only those who have passion not for Joke email id : immy6302@gmail.com,1
"hey everybody i just started learning programming in java i need someone to explain me what is the"" set name"" and ""get name""it really confused me i really appreciate that if someone helps me to understand",1
fantastic tutorial. watch this tutorial you will be expert. https://goo.gl/uRj79X,1
"Hello, I'm trying to run it in windows 10, but it keeps telling me that I don't have java installed when prompted with ""javac"". I guess it's a problem with the pathing, but it looks different on windows 10 and I would like to know if any of you have run into the same problem and have found a way to solve it. Thanks",1
"Make sure you change the environment variable settings while the cmd is closed. Otherwise, no changes would be made, and javac would still not be recognised.",1
am following your videos sir.. before ur videos i used to go institute now stoped and will you please tell me sir which course better in industry. i am confusing at all courses have for us.,1
"do not rename folders, for example, late version of eclipse search for the original folder.",1
"disappointed,when I type javac,its say its not recognized and when I type java its say: Error: could not open `C:\Program Files\Java\jre1.8.0_144\lib\amd64\jvm.cfg'................can somebody help me out please",1
windows 10cusers type only 'java' in cmd,1
can you please upload a link to download java...so I can practice some programs????,1
Accidentally i clicked delete instead of edit so now there is nothing like path what should i do please help,1
I got to 7:30 before I started staring at the wall and day dreaming about my cat,1
When i go to program files after i download it only says jre7 there is no jdk,1
i found my sj180141.cab file is corrupted. so the installation is interrupted. please help me,1
Java is developed from which language,1
"howto fix???help. when i tried installing Eclipse its saying ""Error:registry key :software\javaSoft\Java Runtime Environment'\currentVersion' has value '1.8',but'1.7' reguired.",1
"i do as you say but in my pc jva jdk int being install...when i clik on jdk it process for few second and after it is closed any nothing is doone,,,what should i do??",1
can you pls suggest a good publisher's book for learning java,1
"I have downloaded it as instructed but aren't getting the two files he gets, instead I have two folders called ""bin"" and ""lib"". Is this ok?",1
After installing only jre file was installed..wat to do?,1
When I download the java there is some problem it say your connection is not private. What is it mean ??? Please help me.,1
"sir, i mistakenly deleted my path from environment variable what should i do now...my windows version is 10..please give some idea how can i recover my path",1
"I have no proper knowledge about Java,but I heard some terms like Core java,advance java,complete java etc Does this whole tutorial cover everything related to Java?? awaiting a reply!!!!!!!",1
Sir I can u provide a video on priority and associativity selection of the various operators used in a single expression ?,1
hy Friend i have sovud to this problem,1
"hy Friend i have sum mistake To install java.. i am goto Enviroment Variable and edit To path But ... I am Clear To path And After Paste To Locaton pls Help me How Recover Old Path Main Mistake """" i Hava Clear To Path And After Paste To The Location """" and Goto Command Prompt And Serch To The javac And U can Not Be So.....Help Us..",1
"please upload machine learning videos // tensorflow ,ipythonnotebook",1
